Not using distributed mode
Namespace(amp=False, augmix_severity=0, auto_augment=None, backend='pil', batch_size=32, bias_weight_decay=None, cache_dataset=False, clip_grad_norm=None, cutmix_alpha=0.0, data_path='/home/techt/Desktop/tiny-imagenet', dataset='tiny-imagenet', device='cuda', dist_url='env://', distributed=False, epochs=50, exp_name='226', interpolation='bilinear', label_smoothing=0.0, lr=0.025, lr_gamma=0.1, lr_min=0.0, lr_scheduler='cosine', lr_step_size=30, lr_warmup_decay=0.01, lr_warmup_epochs=0, lr_warmup_method='constant', mixup_alpha=0.0, model='resnet18', model_ema=False, model_ema_decay=0.99998, model_ema_steps=32, momentum=0.9, norm_weight_decay=None, opt='sgd', output_dir='./output', print_freq=10, ra_magnitude=0, ra_reps=3, ra_sampler=False, random_erase=0.0, resume='', save_dir='./output/tiny-imagenet_resnet18/226', start_epoch=0, sync_bn=False, test_only=False, train_crop_size=224, transformer_embedding_decay=None, use_deterministic_algorithms=False, use_v2=False, val_crop_size=224, val_resize_size=256, weight_decay=0.0001, weights=None, workers=16, world_size=1)
Loading data
Loading training data
Took 0.1761181354522705
Loading validation data
Creating data loaders
Creating model
Start training
Epoch: [0]  [   0/3125]  eta: 2:03:50  lr: 0.025  img/s: 16.14415135680766  loss: 5.4536 (5.4536)  acc1: 0.0000 (0.0000)  acc5: 3.1250 (3.1250)  time: 2.3778  data: 0.3956  max mem: 4318
Epoch: [0]  [  10/3125]  eta: 0:14:56  lr: 0.025  img/s: 406.7302480060123  loss: 5.4229 (5.5395)  acc1: 0.0000 (0.2841)  acc5: 3.1250 (3.6932)  time: 0.2878  data: 0.0360  max mem: 4318
Epoch: [0]  [  20/3125]  eta: 0:09:43  lr: 0.025  img/s: 412.3926614863225  loss: 5.6636 (5.6705)  acc1: 0.0000 (0.5952)  acc5: 3.1250 (3.5714)  time: 0.0786  data: 0.0001  max mem: 4318
Epoch: [0]  [  30/3125]  eta: 0:07:52  lr: 0.025  img/s: 412.3888602118821  loss: 5.7141 (5.6646)  acc1: 0.0000 (0.8065)  acc5: 3.1250 (3.9315)  time: 0.0783  data: 0.0001  max mem: 4318
Epoch: [0]  [  40/3125]  eta: 0:06:55  lr: 0.025  img/s: 407.78309533936925  loss: 5.5960 (5.6379)  acc1: 0.0000 (0.8384)  acc5: 3.1250 (4.0396)  time: 0.0785  data: 0.0001  max mem: 4318
Epoch: [0]  [  50/3125]  eta: 0:06:20  lr: 0.025  img/s: 406.1935671311148  loss: 5.4570 (5.6190)  acc1: 0.0000 (0.9191)  acc5: 3.1250 (4.1667)  time: 0.0786  data: 0.0001  max mem: 4318
Epoch: [0]  [  60/3125]  eta: 0:05:56  lr: 0.025  img/s: 411.86495559687984  loss: 5.4381 (5.5905)  acc1: 0.0000 (1.0246)  acc5: 3.1250 (4.2520)  time: 0.0785  data: 0.0001  max mem: 4318
Epoch: [0]  [  70/3125]  eta: 0:05:38  lr: 0.025  img/s: 394.7626677960917  loss: 5.3806 (5.5632)  acc1: 0.0000 (0.9683)  acc5: 3.1250 (4.2254)  time: 0.0787  data: 0.0001  max mem: 4318
Epoch: [0]  [  80/3125]  eta: 0:05:25  lr: 0.025  img/s: 410.8538263744337  loss: 5.3547 (5.5339)  acc1: 0.0000 (1.0031)  acc5: 3.1250 (4.4367)  time: 0.0788  data: 0.0001  max mem: 4318
Epoch: [0]  [  90/3125]  eta: 0:05:15  lr: 0.025  img/s: 414.1269862819271  loss: 5.3322 (5.5158)  acc1: 0.0000 (0.9615)  acc5: 3.1250 (4.4299)  time: 0.0787  data: 0.0001  max mem: 4318
Epoch: [0]  [ 100/3125]  eta: 0:05:06  lr: 0.025  img/s: 407.7843342782229  loss: 5.3189 (5.4959)  acc1: 0.0000 (0.9901)  acc5: 3.1250 (4.4554)  time: 0.0787  data: 0.0001  max mem: 4318
Epoch: [0]  [ 110/3125]  eta: 0:04:59  lr: 0.025  img/s: 403.69997804306564  loss: 5.3016 (5.4788)  acc1: 0.0000 (1.0417)  acc5: 6.2500 (4.5327)  time: 0.0789  data: 0.0001  max mem: 4318
Epoch: [0]  [ 120/3125]  eta: 0:04:53  lr: 0.025  img/s: 402.56904706916254  loss: 5.2568 (5.4593)  acc1: 0.0000 (1.1880)  acc5: 6.2500 (4.8037)  time: 0.0788  data: 0.0001  max mem: 4318
Epoch: [0]  [ 130/3125]  eta: 0:04:48  lr: 0.025  img/s: 411.4684848187571  loss: 5.1923 (5.4386)  acc1: 0.0000 (1.2405)  acc5: 6.2500 (4.9618)  time: 0.0786  data: 0.0001  max mem: 4318
Epoch: [0]  [ 140/3125]  eta: 0:04:43  lr: 0.025  img/s: 404.86414710735323  loss: 5.2072 (5.4251)  acc1: 0.0000 (1.2411)  acc5: 6.2500 (4.9867)  time: 0.0786  data: 0.0001  max mem: 4318
Epoch: [0]  [ 150/3125]  eta: 0:04:39  lr: 0.025  img/s: 408.31404998904816  loss: 5.2289 (5.4114)  acc1: 0.0000 (1.2831)  acc5: 6.2500 (5.2359)  time: 0.0787  data: 0.0001  max mem: 4318
Epoch: [0]  [ 160/3125]  eta: 0:04:35  lr: 0.025  img/s: 411.5820448816628  loss: 5.1934 (5.3976)  acc1: 0.0000 (1.2616)  acc5: 6.2500 (5.2019)  time: 0.0788  data: 0.0001  max mem: 4318
Epoch: [0]  [ 170/3125]  eta: 0:04:32  lr: 0.025  img/s: 411.1105502395276  loss: 5.1777 (5.3828)  acc1: 0.0000 (1.2975)  acc5: 6.2500 (5.3363)  time: 0.0787  data: 0.0001  max mem: 4318
Epoch: [0]  [ 180/3125]  eta: 0:04:29  lr: 0.025  img/s: 407.83761577168974  loss: 5.1278 (5.3709)  acc1: 3.1250 (1.3467)  acc5: 6.2500 (5.4213)  time: 0.0787  data: 0.0001  max mem: 4318
Epoch: [0]  [ 190/3125]  eta: 0:04:26  lr: 0.025  img/s: 403.3493650039969  loss: 5.1752 (5.3611)  acc1: 3.1250 (1.4234)  acc5: 6.2500 (5.4810)  time: 0.0788  data: 0.0001  max mem: 4318
Epoch: [0]  [ 200/3125]  eta: 0:04:23  lr: 0.025  img/s: 409.5950000610344  loss: 5.1752 (5.3535)  acc1: 3.1250 (1.4459)  acc5: 6.2500 (5.4882)  time: 0.0788  data: 0.0001  max mem: 4318
Epoch: [0]  [ 210/3125]  eta: 0:04:21  lr: 0.025  img/s: 407.11887089484554  loss: 5.1685 (5.3440)  acc1: 0.0000 (1.4514)  acc5: 3.1250 (5.5095)  time: 0.0790  data: 0.0001  max mem: 4318
Epoch: [0]  [ 220/3125]  eta: 0:04:18  lr: 0.025  img/s: 406.321454087502  loss: 5.1363 (5.3341)  acc1: 0.0000 (1.4564)  acc5: 6.2500 (5.6278)  time: 0.0788  data: 0.0001  max mem: 4318
Epoch: [0]  [ 230/3125]  eta: 0:04:16  lr: 0.025  img/s: 409.87643643937105  loss: 5.1500 (5.3252)  acc1: 0.0000 (1.5016)  acc5: 6.2500 (5.7224)  time: 0.0788  data: 0.0001  max mem: 4318
Epoch: [0]  [ 240/3125]  eta: 0:04:14  lr: 0.025  img/s: 404.1874796728381  loss: 5.1018 (5.3153)  acc1: 3.1250 (1.5690)  acc5: 6.2500 (5.8740)  time: 0.0788  data: 0.0001  max mem: 4318
Epoch: [0]  [ 250/3125]  eta: 0:04:12  lr: 0.025  img/s: 401.67510511903515  loss: 5.0552 (5.3044)  acc1: 3.1250 (1.5936)  acc5: 9.3750 (5.9761)  time: 0.0790  data: 0.0001  max mem: 4318
